entry_at,field1,field2
2022-07-12 23:38:25,61.03,21.52
2022-07-12 23:39:45,61.98,21.54
2022-07-12 23:41:05,62.2,21.54
2022-07-12 23:42:25,61.92,21.54
2022-07-12 23:43:45,61.39,21.51
2022-07-12 23:45:05,59.63,21.57
2022-07-12 23:46:25,60.94,21.59
2022-07-12 23:47:45,61.19,21.57
2022-07-12 23:49:05,61.1,21.56
2022-07-12 23:50:25,60.37,21.55
2022-07-12 23:51:45,60.31,21.52
2022-07-12 23:53:05,60.12,21.49
2022-07-12 23:54:25,60.47,21.48
2022-07-12 23:55:45,60.06,21.46
2022-07-12 23:57:05,60.76,21.44
2022-07-12 23:58:25,61.07,21.4
2022-07-12 23:59:45,61.47,21.39
2022-07-13 00:01:05,61.44,21.31
2022-07-13 00:02:25,61.79,21.27
2022-07-13 00:03:45,61.72,21.2
2022-07-13 00:05:05,61.38,21.16
2022-07-13 00:06:25,61.58,21.13
2022-07-13 00:07:45,61.88,21.07
2022-07-13 00:09:05,62.16,21.07
2022-07-13 00:10:25,61.86,21
2022-07-13 00:11:45,62.07,20.96
2022-07-13 00:13:05,62.32,20.96
2022-07-13 00:14:25,62.52,20.96
2022-07-13 00:15:45,62.28,20.91
2022-07-13 00:17:05,62.5,20.9
2022-07-13 00:18:25,61.78,20.92
2022-07-13 00:19:45,59.24,20.94
2022-07-13 00:21:05,60,21
2022-07-13 00:22:25,60.49,21.03
2022-07-13 00:23:45,60.51,21.05
2022-07-13 00:25:05,60.89,21.06
2022-07-13 00:26:25,60.41,21
2022-07-13 00:27:45,61.21,20.95
2022-07-13 00:29:05,61.17,20.91
2022-07-13 00:30:25,62.36,20.87
2022-07-13 00:31:45,62.52,20.85
2022-07-13 00:33:05,62.47,20.82
2022-07-13 00:34:25,62.91,20.78
2022-07-13 00:35:45,63.2,20.77
2022-07-13 00:37:05,63.85,20.7
2022-07-13 00:38:25,64.63,20.64
2022-07-13 00:39:45,64.57,20.61
2022-07-13 00:41:05,64.78,20.53
2022-07-13 00:42:25,64.44,20.49
2022-07-13 00:43:45,64.62,20.47
2022-07-13 00:45:05,64.68,20.44
2022-07-13 00:46:25,65.26,20.36
2022-07-13 00:47:45,64.98,20.33
2022-07-13 00:49:05,65.19,20.29
2022-07-13 00:50:25,65.33,20.27
2022-07-13 00:51:45,64.96,20.18
2022-07-13 00:53:05,64.93,20.14
2022-07-13 00:54:25,64.69,20.11
2022-07-13 00:55:45,65.18,20.08
2022-07-13 00:57:05,65.49,20.05
2022-07-13 00:58:25,65.25,20.03
2022-07-13 00:59:45,65.16,19.98
2022-07-13 01:01:05,65.41,19.98
2022-07-13 01:02:25,65.07,19.93
2022-07-13 01:03:45,65,19.9
2022-07-13 01:05:05,65.18,19.86
2022-07-13 01:06:25,65.27,19.87
2022-07-13 01:07:45,65.26,19.84
2022-07-13 01:09:05,65.26,19.82
2022-07-13 01:10:25,65.24,19.8
2022-07-13 01:11:45,65.64,19.78
2022-07-13 01:13:05,66.14,19.77
2022-07-13 01:14:25,66.01,19.76
2022-07-13 01:15:45,65.8,19.72
2022-07-13 01:17:05,65.88,19.7
2022-07-13 01:18:25,66.1,19.7
2022-07-13 01:19:45,65.79,19.68
2022-07-13 01:21:05,65.75,19.65
2022-07-13 01:22:25,65.66,19.62
2022-07-13 01:23:45,66.13,19.62
2022-07-13 01:25:05,66.1,19.59
2022-07-13 01:26:25,66.12,19.58
2022-07-13 01:27:45,66.32,19.57
2022-07-13 01:29:05,65.94,19.56
2022-07-13 01:30:25,65.76,19.54
2022-07-13 01:31:45,66.39,19.49
2022-07-13 01:33:05,66.31,19.47
2022-07-13 01:34:25,66.19,19.45
2022-07-13 01:35:45,65.95,19.4
2022-07-13 01:37:05,66.13,19.39
2022-07-13 01:38:25,65.92,19.37
2022-07-13 01:39:45,66.24,19.34
2022-07-13 01:41:05,66.55,19.35
2022-07-13 01:42:25,66.53,19.32
2022-07-13 01:43:45,66.42,19.27
2022-07-13 01:45:05,66.63,19.26
2022-07-13 01:46:25,66.5,19.22
2022-07-13 01:47:45,66.71,19.21
2022-07-13 01:49:05,66.66,19.21
2022-07-13 01:50:25,66.99,19.18
2022-07-13 01:51:45,66.71,19.18
2022-07-13 01:53:05,66.95,19.15
2022-07-13 01:54:25,67.13,19.16
2022-07-13 01:55:45,67.15,19.15
2022-07-13 01:57:05,67.19,19.13
2022-07-13 01:58:25,67.25,19.12
2022-07-13 01:59:45,66.98,19.12
2022-07-13 02:01:05,66.99,19.09
2022-07-13 02:02:25,66.83,19.07
2022-07-13 02:03:45,67.11,19.04
2022-07-13 02:05:05,67.38,19.04
2022-07-13 02:06:25,67.55,19.04
2022-07-13 02:07:45,67.87,19.03
2022-07-13 02:09:05,67.93,19
2022-07-13 02:10:25,67.68,18.98
2022-07-13 02:11:45,67.59,18.95
2022-07-13 02:13:05,67.91,18.95
2022-07-13 02:14:25,68.13,18.91
2022-07-13 02:15:45,68.41,18.93
2022-07-13 02:17:05,69.36,18.94
2022-07-13 02:18:25,69.25,18.92
2022-07-13 02:19:45,68.71,18.87
2022-07-13 02:21:05,68.76,18.85
2022-07-13 02:22:25,68.93,18.86
2022-07-13 02:23:45,68.92,18.84
2022-07-13 02:25:05,68.89,18.83
2022-07-13 02:26:25,68.99,18.83
2022-07-13 02:27:45,69.05,18.82
2022-07-13 02:29:05,69.21,18.81
2022-07-13 02:30:25,67.87,18.7
2022-07-13 02:31:45,67.9,18.69
2022-07-13 02:33:05,68.33,18.68
2022-07-13 02:34:25,68.59,18.66
2022-07-13 02:35:45,68.57,18.61
2022-07-13 02:37:05,68.29,18.55
2022-07-13 02:38:25,68.28,18.5
2022-07-13 02:39:45,69.38,18.43
2022-07-13 02:41:05,69.42,18.39
2022-07-13 02:42:25,69.13,18.34
2022-07-13 02:43:45,69.15,18.31
2022-07-13 02:45:05,69.45,18.29
2022-07-13 02:46:25,69.93,18.23
2022-07-13 02:47:45,69.52,18.2
2022-07-13 02:49:05,69.82,18.17
2022-07-13 02:50:25,69.91,18.16
2022-07-13 02:51:45,69.37,18.16
2022-07-13 02:53:05,69.72,18.14
2022-07-13 02:54:25,69.78,18.13
2022-07-13 02:55:45,69.74,18.09
2022-07-13 02:57:05,69.79,18.07
2022-07-13 02:58:25,69.65,18.09
2022-07-13 02:59:45,69.55,18.06
2022-07-13 03:01:05,69.46,18.04
2022-07-13 03:02:25,69.8,18.06
2022-07-13 03:03:45,70.03,18.02
2022-07-13 03:05:05,70.16,18.02
2022-07-13 03:06:25,70.13,18.01
2022-07-13 03:07:45,70.42,18.03
2022-07-13 03:09:05,70.32,17.99
2022-07-13 03:10:25,70.38,17.98
2022-07-13 03:11:45,70.43,17.98
2022-07-13 03:13:05,70.5,17.95
2022-07-13 03:14:25,70.68,17.93
2022-07-13 03:15:45,70.53,17.89
2022-07-13 03:17:05,70.66,17.87
2022-07-13 03:18:25,70.01,17.86
2022-07-13 03:19:45,69.93,17.86
2022-07-13 03:21:05,69.93,17.89
2022-07-13 03:22:25,70,17.9
2022-07-13 03:23:45,70.03,17.89
2022-07-13 03:25:05,69.82,17.91
2022-07-13 03:26:25,69.9,17.89
2022-07-13 03:27:45,69.66,17.88
2022-07-13 03:29:05,69.63,17.87
2022-07-13 03:30:25,69.66,17.89
2022-07-13 03:31:45,69.7,17.85
2022-07-13 03:33:05,69.74,17.86
2022-07-13 03:34:25,69.88,17.86
2022-07-13 03:35:45,70.09,17.86
2022-07-13 03:37:05,70.01,17.85
2022-07-13 03:38:25,70.09,17.83
2022-07-13 03:39:45,69.89,17.82
2022-07-13 03:41:05,69.82,17.79
2022-07-13 03:42:25,69.85,17.8
2022-07-13 03:43:45,69.69,17.75
2022-07-13 03:45:05,69.79,17.74
2022-07-13 03:46:25,70.04,17.72
2022-07-13 03:47:45,70.16,17.71
2022-07-13 03:49:05,70.18,17.69
2022-07-13 03:50:25,70.29,17.67
2022-07-13 03:51:45,70.33,17.63
2022-07-13 03:53:05,70.49,17.61
2022-07-13 03:54:25,70.37,17.6
2022-07-13 03:55:45,70.74,17.57
2022-07-13 03:57:05,70.78,17.54
2022-07-13 03:58:25,70.98,17.51
2022-07-13 03:59:45,71.19,17.47
2022-07-13 04:01:05,71.13,17.47
2022-07-13 04:02:25,71.02,17.43
2022-07-13 04:03:45,71.34,17.43
2022-07-13 04:05:05,71.18,17.42
2022-07-13 04:06:25,71.2,17.42
2022-07-13 04:07:45,71.16,17.41
2022-07-13 04:09:05,71.32,17.42
2022-07-13 04:10:25,71.53,17.39
2022-07-13 04:11:45,71.62,17.37
2022-07-13 04:13:05,71.81,17.35
2022-07-13 04:14:25,71.64,17.35
2022-07-13 04:15:45,71.55,17.32
2022-07-13 04:17:05,71.58,17.31
2022-07-13 04:18:25,71.39,17.29
2022-07-13 04:19:45,71.48,17.29
2022-07-13 04:21:05,71.55,17.29
2022-07-13 04:22:25,71.55,17.3
2022-07-13 04:23:45,71.5,17.27
2022-07-13 04:25:05,71.11,17.28
2022-07-13 04:26:25,71.18,17.25
2022-07-13 04:27:45,71.18,17.27
2022-07-13 04:29:05,71.17,17.26
2022-07-13 04:30:25,71.09,17.26
2022-07-13 04:31:45,70.82,17.26
2022-07-13 04:33:05,70.9,17.24
2022-07-13 04:34:25,71.03,17.23
2022-07-13 04:35:45,71.15,17.21
2022-07-13 04:37:05,70.39,17.21
2022-07-13 04:38:25,70.57,17.21
2022-07-13 04:39:45,70.6,17.24
2022-07-13 04:41:05,71.2,17.15
2022-07-13 04:42:25,71.29,17.11
2022-07-13 04:43:45,71.35,17.11
2022-07-13 04:45:05,71.04,17.11
2022-07-13 04:46:25,70.71,17.11
2022-07-13 04:47:45,70.79,17.09
2022-07-13 04:49:05,71.1,17.06
2022-07-13 04:50:25,71.23,17.01
2022-07-13 04:51:45,71.34,17
2022-07-13 04:53:05,71.81,16.89
2022-07-13 04:54:25,71.78,16.87
2022-07-13 04:55:45,72.35,16.77
2022-07-13 04:57:05,72.41,16.71
2022-07-13 04:58:25,72.87,16.71
2022-07-13 04:59:45,72.85,16.7
2022-07-13 05:01:05,73,16.69
2022-07-13 05:02:25,73.05,16.66
2022-07-13 05:03:45,73.33,16.63
2022-07-13 05:05:05,73.18,16.61
2022-07-13 05:06:25,73.14,16.6
2022-07-13 05:07:45,73.19,16.58
2022-07-13 05:09:05,73.25,16.56
2022-07-13 05:10:25,73.34,16.58
2022-07-13 05:11:45,73.4,16.56
2022-07-13 05:13:05,73.5,16.57
2022-07-13 05:14:25,73.49,16.57
2022-07-13 05:15:45,73.52,16.52
2022-07-13 05:17:05,73.55,16.53
2022-07-13 05:18:25,73.54,16.52
2022-07-13 05:19:45,73.61,16.5
2022-07-13 05:21:05,73.8,16.51
2022-07-13 05:22:25,73.88,16.5
2022-07-13 05:23:45,73.89,16.49
2022-07-13 05:25:05,73.89,16.47
2022-07-13 05:26:25,73.87,16.46
2022-07-13 05:27:45,73.87,16.44
2022-07-13 05:29:05,73.87,16.43
2022-07-13 05:30:25,73.94,16.42
2022-07-13 05:31:45,73.9,16.4
2022-07-13 05:33:05,74.28,16.31
2022-07-13 05:34:25,74.17,16.3
2022-07-13 05:35:45,74.22,16.3
2022-07-13 05:37:05,74.27,16.29
2022-07-13 05:38:25,74.13,16.29
2022-07-13 05:39:45,74.14,16.26
2022-07-13 05:41:05,74.14,16.28
2022-07-13 05:42:25,74.03,16.27
2022-07-13 05:43:45,74.07,16.28
2022-07-13 05:45:05,74.05,16.27
2022-07-13 05:46:25,74.12,16.21
2022-07-13 05:47:45,74.08,16.18
2022-07-13 05:49:05,74.12,16.14
2022-07-13 05:50:25,74.18,16.1
2022-07-13 05:51:45,74.23,16.09
2022-07-13 05:53:05,74.47,16.06
2022-07-13 05:54:25,74.54,16.06
2022-07-13 05:55:45,74.49,16.06
2022-07-13 05:57:05,74.49,16.03
2022-07-13 05:58:25,74.48,16
2022-07-13 05:59:45,74.68,15.98
2022-07-13 06:01:05,74.65,15.97
2022-07-13 06:02:25,74.71,15.95
2022-07-13 06:03:45,74.8,15.95
2022-07-13 06:05:05,74.91,15.93
2022-07-13 06:06:25,74.87,15.94
2022-07-13 06:07:45,74.9,15.93
2022-07-13 06:09:05,75.42,15.72
2022-07-13 06:10:25,75.44,15.7
2022-07-13 06:11:45,75.54,15.7
2022-07-13 06:13:05,75.51,15.69
2022-07-13 06:14:25,75.5,15.71
2022-07-13 06:15:45,75.62,15.71
2022-07-13 06:17:05,75.75,15.72
2022-07-13 06:18:25,75.59,15.68
2022-07-13 06:19:45,75.65,15.7
2022-07-13 06:21:05,75.72,15.69
2022-07-13 06:22:25,75.68,15.7
2022-07-13 06:23:45,75.63,15.69
2022-07-13 06:25:05,75.56,15.66
2022-07-13 06:26:25,75.53,15.65
2022-07-13 06:27:45,75.34,15.66
2022-07-13 06:29:05,75.28,15.63
2022-07-13 06:30:25,75.28,15.65
2022-07-13 06:31:45,75.36,15.65
2022-07-13 06:33:05,75.35,15.65
2022-07-13 06:34:25,75.48,15.64
2022-07-13 06:35:45,75.36,15.63
2022-07-13 06:37:05,75.33,15.64
2022-07-13 06:38:25,75.37,15.63
2022-07-13 06:39:45,75.26,15.6
2022-07-13 06:41:05,75.25,15.59
2022-07-13 06:42:25,75.22,15.58
2022-07-13 06:43:45,75.28,15.57
2022-07-13 06:45:05,75.32,15.57
2022-07-13 06:46:25,75.33,15.55
2022-07-13 06:47:45,75.27,15.54
2022-07-13 06:49:05,75.31,15.52
2022-07-13 06:50:25,75.29,15.52
2022-07-13 06:51:45,75.27,15.51
2022-07-13 06:53:05,75.51,15.49
2022-07-13 06:54:25,75.64,15.51
2022-07-13 06:55:45,75.65,15.49
2022-07-13 06:57:05,75.55,15.48
2022-07-13 06:58:25,75.47,15.47
2022-07-13 06:59:45,75.49,15.44
2022-07-13 07:01:05,75.56,15.44
2022-07-13 07:02:25,75.58,15.41
2022-07-13 07:03:45,75.67,15.41
2022-07-13 07:05:05,75.79,15.41
2022-07-13 07:06:25,75.83,15.41
2022-07-13 07:07:45,75.85,15.4
2022-07-13 07:09:05,75.81,15.4
2022-07-13 07:10:25,75.8,15.4
2022-07-13 07:11:45,74.81,15.7
2022-07-13 07:13:05,74.83,15.71
2022-07-13 07:14:25,74.89,15.73
2022-07-13 07:15:45,74.79,15.73
2022-07-13 07:17:05,75.3,15.8
2022-07-13 07:18:25,75.94,15.89
2022-07-13 07:19:45,75.9,15.94
2022-07-13 07:21:05,75.78,15.96
2022-07-13 07:22:25,75.7,15.97
2022-07-13 07:23:45,75.65,15.99
2022-07-13 07:25:05,75.62,16
2022-07-13 07:26:25,75.46,16.04
2022-07-13 07:27:45,75.47,16.11
2022-07-13 07:29:05,75.53,16.14
2022-07-13 07:30:25,75.66,16.21
2022-07-13 07:31:45,75.64,16.2
2022-07-13 07:33:05,75.71,16.25
2022-07-13 07:34:25,75.56,16.25
2022-07-13 07:35:45,75.37,16.28
2022-07-13 07:37:05,75.11,16.27
2022-07-13 07:38:25,74.93,16.29
2022-07-13 07:39:45,74.94,16.3
2022-07-13 07:41:05,74.98,16.34
2022-07-13 07:42:25,74.93,16.35
2022-07-13 07:43:45,75.02,16.36
2022-07-13 07:45:05,74.98,16.35
2022-07-13 07:46:25,74.79,16.37
2022-07-13 07:47:45,74.78,16.37
2022-07-13 07:49:05,74.95,16.38
2022-07-13 07:50:25,74.95,16.39
2022-07-13 07:51:45,74.96,16.41
2022-07-13 07:53:05,75.08,16.42
2022-07-13 07:54:25,75.13,16.49
2022-07-13 07:55:45,75.12,16.46
2022-07-13 07:57:05,75.09,16.48
2022-07-13 07:58:25,75.06,16.47
2022-07-13 07:59:45,75.07,16.51
2022-07-13 08:01:05,75.13,16.48
2022-07-13 08:02:25,75.08,16.49
2022-07-13 08:03:45,75.2,16.52
2022-07-13 08:05:05,75.05,16.52
2022-07-13 08:06:25,75.16,16.51
2022-07-13 08:07:45,75.35,16.53
2022-07-13 08:09:05,75.33,16.53
2022-07-13 08:10:25,75.24,16.55
2022-07-13 08:11:45,75.14,16.55
2022-07-13 08:13:05,75.09,16.55
2022-07-13 08:14:25,75.18,16.56
2022-07-13 08:15:45,75.23,16.57
2022-07-13 08:17:05,75.27,16.57
2022-07-13 08:18:25,75.28,16.58
2022-07-13 08:19:45,75.21,16.6
2022-07-13 08:21:05,75.29,16.6
2022-07-13 08:22:25,75.35,16.63
2022-07-13 08:23:45,75.37,16.65
2022-07-13 08:25:05,75.33,16.65
2022-07-13 08:26:25,75.26,16.65
2022-07-13 08:27:45,75.23,16.66
2022-07-13 08:29:05,75.34,16.66
2022-07-13 08:30:25,75.26,16.7
2022-07-13 08:31:45,75.24,16.7
2022-07-13 08:33:05,75.12,16.73
2022-07-13 08:34:25,75.11,16.73
2022-07-13 08:35:45,75.04,16.74
2022-07-13 08:37:05,74.89,16.74
2022-07-13 08:38:25,74.85,16.76
2022-07-13 08:39:45,74.84,16.83
2022-07-13 08:41:05,74.73,16.84
2022-07-13 08:42:25,74.65,16.87
2022-07-13 08:43:45,74.59,16.93
2022-07-13 08:45:05,73.93,17.03
2022-07-13 08:46:25,73.81,17.29
2022-07-13 08:47:45,73.6,17.58
2022-07-13 08:49:05,73.38,17.94
2022-07-13 08:50:25,73.17,18.11
