entry_at,field1,field2
2022-07-12 19:56:05,46.42,28.98
2022-07-12 19:57:05,45.99,28.95
2022-07-12 19:58:05,46.97,28.92
2022-07-12 19:59:05,45.68,28.88
2022-07-12 20:00:05,44.76,28.83
2022-07-12 20:01:05,45.57,28.79
2022-07-12 20:02:05,45.34,28.73
2022-07-12 20:03:05,45.11,28.68
2022-07-12 20:04:05,45.2,28.61
2022-07-12 20:05:05,45.3,28.56
2022-07-12 20:06:05,45.94,28.51
2022-07-12 20:07:05,46.89,28.48
2022-07-12 20:08:05,46.18,28.43
2022-07-12 20:09:05,46.89,28.41
2022-07-12 20:10:05,46.63,28.39
2022-07-12 20:11:05,46.7,28.37
2022-07-12 20:12:05,46.95,28.37
2022-07-12 20:13:05,46.49,28.28
2022-07-12 20:14:05,46.15,28.25
2022-07-12 20:15:05,45.86,28.19
2022-07-12 20:16:05,46.09,28.15
2022-07-12 20:17:05,47.32,28.1
2022-07-12 20:18:05,45.79,28.07
2022-07-12 20:19:05,46.54,27.97
2022-07-12 20:20:05,46.69,27.92
2022-07-12 20:21:05,47.55,27.88
2022-07-12 20:22:05,48.31,27.83
2022-07-12 20:23:05,48.12,27.8
2022-07-12 20:24:05,47.47,27.76
2022-07-12 20:25:05,47.08,27.72
2022-07-12 20:26:05,48.03,27.67
2022-07-12 20:27:05,46,27.52
2022-07-12 20:28:05,47.27,27.48
2022-07-12 20:29:05,47.65,27.44
2022-07-12 20:30:05,48.29,27.4
2022-07-12 20:31:05,47.44,27.35
2022-07-12 20:32:05,47.9,27.31
2022-07-12 20:33:05,47.39,27.22
2022-07-12 20:34:05,49.28,27.18
2022-07-12 20:35:05,47.41,27.15
2022-07-12 20:36:05,48.81,27.12
2022-07-12 20:37:05,48.22,27.03
2022-07-12 20:38:05,48.05,27.01
2022-07-12 20:39:05,48.23,26.95
2022-07-12 20:40:05,49.08,26.9
2022-07-12 20:41:05,48.38,26.88
2022-07-12 20:42:05,48.09,26.84
2022-07-12 20:43:05,48.82,26.81
2022-07-12 20:44:05,49.34,26.77
2022-07-12 20:45:05,48.73,26.73
2022-07-12 20:46:05,48.23,26.7
2022-07-12 20:47:05,49.26,26.67
2022-07-12 20:48:05,48.23,26.61
2022-07-12 20:49:05,48.73,26.59
2022-07-12 20:50:05,50.22,26.56
2022-07-12 20:51:05,50.2,26.54
2022-07-12 20:52:05,50.2,26.52
2022-07-12 20:53:05,49.99,26.48
2022-07-12 20:54:05,49.53,26.46
2022-07-12 20:55:05,49.8,26.44
2022-07-12 20:56:05,50.09,26.42
2022-07-12 20:57:05,50.29,26.41
2022-07-12 20:58:05,49.52,26.4
2022-07-12 20:59:05,49.23,26.37
2022-07-12 21:00:05,49.11,26.35
2022-07-12 21:01:05,49.59,26.35
2022-07-12 21:02:05,50.25,26.31
2022-07-12 21:03:05,50.21,26.3
2022-07-12 21:04:05,50.12,26.28
2022-07-12 21:05:05,50.05,26.26
2022-07-12 21:06:05,51.33,26.26
2022-07-12 21:07:05,49.96,26.24
2022-07-12 21:08:05,50.9,26.2
2022-07-12 21:09:05,49.83,26.17
2022-07-12 21:10:05,49.55,26.16
2022-07-12 21:11:05,49.86,26.15
2022-07-12 21:12:05,49.7,26.12
2022-07-12 21:13:05,50.19,26.13
2022-07-12 21:14:05,51.04,26.07
2022-07-12 21:15:05,51.27,26.08
2022-07-12 21:16:05,50.81,26.06
2022-07-12 21:17:05,50.37,26.05
2022-07-12 21:18:05,50,26
2022-07-12 21:19:05,50.76,26.01
2022-07-12 21:20:05,49.84,25.98
2022-07-12 21:21:05,50.29,25.96
2022-07-12 21:22:05,50.26,25.94
2022-07-12 21:23:05,50.3,25.94
2022-07-12 21:24:05,49.81,25.85
2022-07-12 21:25:05,50.45,25.81
2022-07-12 21:26:05,50.25,25.81
2022-07-12 21:27:05,49.71,25.8
2022-07-12 21:28:05,50.1,25.78
2022-07-12 21:29:05,50.9,25.77
2022-07-12 21:30:05,51.21,25.74
2022-07-12 21:31:05,50.92,25.72
2022-07-12 21:32:05,50.74,25.71
2022-07-12 21:33:05,50.82,25.7
2022-07-12 21:34:05,50.84,25.68
2022-07-12 21:35:05,50.03,25.67
2022-07-12 21:36:05,50.25,25.66
2022-07-12 21:37:05,51.14,25.66
2022-07-12 21:38:05,51.42,25.63
2022-07-12 21:39:05,50.46,25.61
2022-07-12 21:40:05,50.97,25.6
2022-07-12 21:41:05,51.02,25.6
2022-07-12 21:42:05,51.21,25.57
2022-07-12 21:43:05,50.8,25.57
2022-07-12 21:44:05,52.47,25.58
2022-07-12 21:45:05,52.01,25.56
2022-07-12 21:46:05,52.06,25.56
2022-07-12 21:47:05,52.7,25.55
2022-07-12 21:48:05,51.72,25.51
2022-07-12 21:49:05,51.8,25.52
2022-07-12 21:50:05,51.78,25.52
2022-07-12 21:51:05,50.84,25.51
2022-07-12 21:52:05,51.19,25.51
2022-07-12 21:53:05,51.02,25.51
2022-07-12 21:54:05,52.06,25.49
2022-07-12 21:55:05,52.05,25.49
2022-07-12 21:56:05,51.97,25.46
2022-07-12 21:57:05,53,25.46
2022-07-12 21:58:05,51.55,25.42
2022-07-12 21:59:05,52.27,25.43
2022-07-12 22:00:05,51.32,25.4
2022-07-12 22:01:05,51.8,25.38
2022-07-12 22:02:05,50.9,25.38
2022-07-12 22:03:05,51.58,25.37
2022-07-12 22:04:05,51.49,25.35
2022-07-12 22:05:05,52.01,25.35
2022-07-12 22:06:05,52.49,25.31
2022-07-12 22:07:05,52.58,25.29
2022-07-12 22:08:05,52.23,25.28
2022-07-12 22:09:05,51.9,25.25
2022-07-12 22:10:05,52.35,25.23
2022-07-12 22:11:05,52.58,25.21
2022-07-12 22:12:05,52.77,25.21
2022-07-12 22:13:05,51.41,25.17
2022-07-12 22:14:05,52.1,25.17
2022-07-12 22:15:05,52.46,25.17
2022-07-12 22:16:05,52.27,25.14
2022-07-12 22:17:05,52.49,25.12
2022-07-12 22:18:05,52.86,25.1
2022-07-12 22:19:05,52.45,25.09
2022-07-12 22:20:05,52.57,25.08
2022-07-12 22:21:05,52.1,25.06
2022-07-12 22:22:05,52.33,25.03
2022-07-12 22:23:05,52.89,25.02
2022-07-12 22:24:05,52.74,25.02
2022-07-12 22:25:05,52.6,24.99
2022-07-12 22:26:05,53.07,24.97
2022-07-12 22:27:05,52.41,24.97
2022-07-12 22:28:05,52.2,24.95
2022-07-12 22:29:05,51.93,24.94
2022-07-12 22:30:05,52.19,24.91
2022-07-12 22:31:05,52.55,24.91
2022-07-12 22:32:05,52.6,24.9
2022-07-12 22:33:05,52.17,24.89
2022-07-12 22:34:05,52.58,24.85
2022-07-12 22:35:05,52.32,24.84
2022-07-12 22:36:05,52.76,24.81
2022-07-12 22:37:05,52.12,24.67
2022-07-12 22:38:05,52.32,24.64
2022-07-12 22:39:05,52.32,24.62
2022-07-12 22:40:05,52.22,24.62
2022-07-12 22:41:05,52.18,24.62
2022-07-12 22:42:05,52.13,24.56
2022-07-12 22:43:05,52.34,24.57
2022-07-12 22:44:05,51.82,24.54
2022-07-12 22:45:05,51.8,24.54
2022-07-12 22:46:05,51.81,24.51
2022-07-12 22:47:05,52.85,24.5
2022-07-12 22:48:05,53.1,24.5
2022-07-12 22:49:05,53.39,24.47
2022-07-12 22:50:05,51.88,24.43
2022-07-12 22:51:05,51.44,24.42
2022-07-12 22:52:05,51.84,24.43
2022-07-12 22:53:05,52.55,24.41
2022-07-12 22:54:05,52.79,24.39
2022-07-12 22:55:05,52.22,24.37
2022-07-12 22:56:05,52.83,24.33
2022-07-12 22:57:05,52.36,24.32
2022-07-12 22:58:05,52.5,24.31
2022-07-12 22:59:05,52.36,24.28
2022-07-12 23:00:05,52.27,24.28
2022-07-12 23:01:05,52.06,24.27
2022-07-12 23:02:05,52.32,24.26
2022-07-12 23:03:05,53.07,24.24
2022-07-12 23:04:05,52.99,24.24
2022-07-12 23:05:05,52.78,24.23
2022-07-12 23:06:05,52.5,24.2
2022-07-12 23:07:05,55.73,24.2
2022-07-12 23:08:05,57.95,24.18
2022-07-12 23:09:05,57.81,24.17
2022-07-12 23:10:05,62.28,24.27
2022-07-12 23:11:05,65.15,24.37
2022-07-12 23:12:05,63.44,24.32
2022-07-12 23:13:05,64.42,24.12
2022-07-12 23:14:05,65.42,23.9
2022-07-12 23:15:05,63.59,23.64
2022-07-12 23:16:05,64.26,23.51
2022-07-12 23:17:05,65.21,23.41
2022-07-12 23:18:05,64.28,23.29
2022-07-12 23:19:05,66.36,23.18
2022-07-12 23:20:05,64.57,23.07
2022-07-12 23:21:05,63.85,22.99
2022-07-12 23:22:05,65.07,22.87
2022-07-12 23:23:05,63.9,22.8
2022-07-12 23:24:05,64.45,22.7
2022-07-12 23:25:05,65.57,22.62
2022-07-12 23:26:05,65.5,22.48
2022-07-12 23:27:05,64.8,22.4
2022-07-12 23:28:05,65.03,22.34
2022-07-12 23:29:05,65.34,22.27
2022-07-12 23:30:05,66.3,22.21
2022-07-12 23:31:05,67.16,22.16
2022-07-12 23:32:05,66.56,22.08
2022-07-12 23:33:05,67.49,22.04
2022-07-12 23:34:05,67.31,21.79
2022-07-12 23:35:05,69.19,21.68
2022-07-12 23:36:05,67.2,21.63
2022-07-12 23:37:05,68.82,21.58
2022-07-12 23:38:05,67.01,21.54
2022-07-12 23:39:05,68.43,21.52
2022-07-12 23:40:05,68.83,21.47
2022-07-12 23:41:05,69.04,21.45
2022-07-12 23:42:05,69.52,21.42
2022-07-12 23:43:05,69.04,21.39
2022-07-12 23:44:05,67.26,21.32
2022-07-12 23:45:05,68.79,21.28
2022-07-12 23:46:05,69.79,21.21
2022-07-12 23:47:05,69.74,21.18
2022-07-12 23:48:05,70.14,21.16
2022-07-12 23:49:05,69.19,21.16
2022-07-12 23:50:05,69.81,21.14
2022-07-12 23:51:05,69.39,21.1
2022-07-12 23:52:05,69.18,21.07
2022-07-12 23:53:05,68.98,21.02
2022-07-12 23:54:05,69.5,21.01
2022-07-12 23:55:05,69.86,20.98
2022-07-12 23:56:05,69.52,20.98
2022-07-12 23:57:05,68.54,20.95
2022-07-12 23:58:05,69.18,20.91
2022-07-12 23:59:05,69.43,20.91
2022-07-13 00:00:05,70.01,20.86
2022-07-13 00:01:05,70.39,20.86
2022-07-13 00:02:05,69.61,20.82
2022-07-13 00:03:05,70.25,20.82
2022-07-13 00:04:05,69.85,20.8
2022-07-13 00:05:05,70.49,20.77
2022-07-13 00:06:05,69.73,20.74
2022-07-13 00:07:05,69.16,20.72
2022-07-13 00:08:05,69.2,20.71
2022-07-13 00:09:05,68.6,20.69
2022-07-13 00:10:05,69.27,20.68
2022-07-13 00:11:05,69.14,20.67
2022-07-13 00:12:05,69.16,20.66
2022-07-13 00:13:05,68.93,20.63
2022-07-13 00:14:05,68.9,20.61
2022-07-13 00:15:05,69.84,20.59
2022-07-13 00:16:05,68.92,20.58
2022-07-13 00:17:05,69.19,20.56
2022-07-13 00:18:05,70.95,20.57
2022-07-13 00:19:05,67.73,20.53
2022-07-13 00:20:05,67.99,20.51
2022-07-13 00:21:05,68.03,20.51
2022-07-13 00:22:05,68.93,20.5
2022-07-13 00:23:05,68.77,20.49
2022-07-13 00:24:05,69.48,20.47
2022-07-13 00:25:05,69.86,20.48
2022-07-13 00:26:05,69.45,20.44
2022-07-13 00:27:05,69.58,20.43
2022-07-13 00:28:05,69.63,20.41
2022-07-13 00:29:05,69.66,20.38
2022-07-13 00:30:05,69.65,20.35
2022-07-13 00:31:05,69.86,20.35
2022-07-13 00:32:05,70.31,20.34
2022-07-13 00:33:05,69.45,20.31
2022-07-13 00:34:05,69.52,20.3
2022-07-13 00:35:05,68.78,20.28
2022-07-13 00:36:05,69.73,20.25
2022-07-13 00:37:05,68.97,20.23
2022-07-13 00:38:05,69.48,20.22
2022-07-13 00:39:05,69.67,20.2
2022-07-13 00:40:05,69.77,20.2
2022-07-13 00:41:05,69.57,20.16
2022-07-13 00:42:05,69.9,20.18
2022-07-13 00:43:05,69.27,20.16
2022-07-13 00:44:05,68.38,20.15
2022-07-13 00:45:05,68.46,20.13
2022-07-13 00:46:05,68.49,20.14
2022-07-13 00:47:05,69.45,20.14
2022-07-13 00:48:05,69.76,20.11
2022-07-13 00:49:05,70.05,20.13
2022-07-13 00:50:05,69.87,20.09
2022-07-13 00:51:05,70.22,20.08
2022-07-13 00:52:05,69.58,20.08
2022-07-13 00:53:05,70.54,20.08
2022-07-13 00:54:05,68.45,20.07
2022-07-13 00:55:05,68.98,20.05
2022-07-13 00:56:05,69.27,20.05
2022-07-13 00:57:05,68.75,20.04
2022-07-13 00:58:05,68.47,20
2022-07-13 00:59:05,69.03,20.01
2022-07-13 01:00:05,69.04,20
2022-07-13 01:01:05,69.37,20.01
2022-07-13 01:02:05,68.42,20.01
2022-07-13 01:03:05,68.31,20.01
2022-07-13 01:04:05,68.3,20
2022-07-13 01:05:05,68.18,20.03
2022-07-13 01:06:05,67.65,20.04
2022-07-13 01:07:05,67.61,20.04
2022-07-13 01:08:05,67.72,20.04
2022-07-13 01:09:05,68.15,20.03
2022-07-13 01:10:05,68.2,20.01
2022-07-13 01:11:05,68.52,19.99
2022-07-13 01:12:05,69.24,20.01
2022-07-13 01:13:05,69.75,20
2022-07-13 01:14:05,69.81,19.96
2022-07-13 01:15:05,69.7,19.97
2022-07-13 01:16:05,69.56,19.95
2022-07-13 01:17:05,71.16,19.93
2022-07-13 01:18:05,70.86,19.93
2022-07-13 01:19:05,70.62,19.91
2022-07-13 01:20:05,70.45,19.89
2022-07-13 01:21:05,70.27,19.88
2022-07-13 01:22:05,70.45,19.87
2022-07-13 01:23:05,69.94,19.84
2022-07-13 01:24:05,69.69,19.82
2022-07-13 01:25:05,70.61,19.8
2022-07-13 01:26:05,70.19,19.79
2022-07-13 01:27:05,70.23,19.77
2022-07-13 01:28:05,70.31,19.76
2022-07-13 01:29:05,71.09,19.72
2022-07-13 01:30:05,71.12,19.71
2022-07-13 01:31:05,70.98,19.71
2022-07-13 01:32:05,71.08,19.69
2022-07-13 01:33:05,70.77,19.66
2022-07-13 01:34:05,70.56,19.62
2022-07-13 01:35:05,70.59,19.6
2022-07-13 01:36:05,70.34,19.58
2022-07-13 01:37:05,70.08,19.54
2022-07-13 01:38:05,69.73,19.5
2022-07-13 01:39:05,69.84,19.47
2022-07-13 01:40:05,70.35,19.41
2022-07-13 01:41:05,70.24,19.38
2022-07-13 01:42:05,70.26,19.36
2022-07-13 01:43:05,70.78,19.28
2022-07-13 01:44:05,70.96,19.26
2022-07-13 01:45:05,70.74,19.24
2022-07-13 01:46:05,70.36,19.24
2022-07-13 01:47:05,70.48,19.22
2022-07-13 01:48:05,70.27,19.19
2022-07-13 01:49:05,70.34,19.21
2022-07-13 01:50:05,70.57,19.16
2022-07-13 01:51:05,70.51,19.16
2022-07-13 01:52:05,70.72,19.17
2022-07-13 01:53:05,70.63,19.16
2022-07-13 01:54:05,70.99,19.15
2022-07-13 01:55:05,70.87,19.15
2022-07-13 01:56:05,71.22,19.13
2022-07-13 01:57:05,71.17,19.13
2022-07-13 01:58:05,71.2,19.12
2022-07-13 01:59:05,71.3,19.13
2022-07-13 02:00:05,71.32,19.11
2022-07-13 02:01:05,71.32,19.12
2022-07-13 02:02:05,70.77,19.1
2022-07-13 02:03:05,70.62,19.08
2022-07-13 02:04:05,70.52,19.07
2022-07-13 02:05:05,70.68,19.08
2022-07-13 02:06:05,70.79,19.06
2022-07-13 02:07:05,70.37,18.99
2022-07-13 02:08:05,70.6,18.97
2022-07-13 02:09:05,71.21,18.93
2022-07-13 02:10:05,71.35,18.93
2022-07-13 02:11:05,71.24,18.91
2022-07-13 02:12:05,71.29,18.9
2022-07-13 02:13:05,70.87,18.89
2022-07-13 02:14:05,70.95,18.88
2022-07-13 02:15:05,70.95,18.85
2022-07-13 02:16:05,71.15,18.86
2022-07-13 02:17:05,71.32,18.85
2022-07-13 02:18:05,71.19,18.85
2022-07-13 02:19:05,71.05,18.83
2022-07-13 02:20:05,70.84,18.83
2022-07-13 02:21:05,70.98,18.83
2022-07-13 02:22:05,70.97,18.82
2022-07-13 02:23:05,70.94,18.82
2022-07-13 02:24:05,70.82,18.82
2022-07-13 02:25:05,70.78,18.81
2022-07-13 02:26:05,70.79,18.8
2022-07-13 02:27:05,70.81,18.79
2022-07-13 02:28:05,71,18.79
2022-07-13 02:29:05,71.01,18.79
2022-07-13 02:30:05,71.09,18.79
2022-07-13 02:31:05,70.93,18.79
2022-07-13 02:32:05,70.99,18.79
2022-07-13 02:33:05,71.02,18.78
2022-07-13 02:34:05,71.5,18.67
2022-07-13 02:35:05,71.47,18.67
2022-07-13 02:36:05,71.54,18.67
2022-07-13 02:37:05,71.56,18.66
2022-07-13 02:38:05,71.49,18.65
2022-07-13 02:39:05,71.5,18.65
2022-07-13 02:40:05,71.49,18.63
2022-07-13 02:41:05,71.66,18.62
2022-07-13 02:42:05,71.54,18.07
2022-07-13 02:43:05,71.54,18.06
2022-07-13 02:44:05,71.67,18.05
2022-07-13 02:45:05,71.76,18.05
2022-07-13 02:46:05,71.61,18.03
2022-07-13 02:47:05,71.61,18.02
2022-07-13 02:48:05,71.59,18
2022-07-13 02:49:05,71.84,18
2022-07-13 02:50:05,71.88,17.99
2022-07-13 02:51:05,71.75,17.99
2022-07-13 02:52:05,71.74,17.98
2022-07-13 02:53:05,71.78,17.97
2022-07-13 02:54:05,71.6,17.96
2022-07-13 02:55:05,71.36,17.94
2022-07-13 02:56:05,71.19,17.94
2022-07-13 02:57:05,70.82,17.93
2022-07-13 02:58:05,71.39,17.94
2022-07-13 02:59:05,71.56,17.94
2022-07-13 03:00:05,71.38,17.94
2022-07-13 03:01:05,71.69,17.95
2022-07-13 03:02:05,71.74,17.95
2022-07-13 03:03:05,71.82,17.95
2022-07-13 03:04:05,71.37,17.94
2022-07-13 03:05:05,71.16,17.94
2022-07-13 03:06:05,70.88,17.94
2022-07-13 03:07:05,71.19,17.96
2022-07-13 03:08:05,71.4,17.96
2022-07-13 03:09:05,71.69,17.93
2022-07-13 03:10:05,71.61,17.94
2022-07-13 03:11:05,71.51,17.94
2022-07-13 03:12:05,71.45,17.94
2022-07-13 03:13:05,71.31,17.93
2022-07-13 03:14:05,71.04,17.94
2022-07-13 03:15:05,71.42,17.91
2022-07-13 03:16:05,71.56,17.88
2022-07-13 03:17:05,71.19,17.86
2022-07-13 03:18:05,71.7,17.82
2022-07-13 03:19:05,71.9,17.8
2022-07-13 03:20:05,71.85,17.79
2022-07-13 03:21:05,71.82,17.77
2022-07-13 03:22:05,71.53,17.77
2022-07-13 03:23:05,71.38,17.78
2022-07-13 03:24:05,71.47,17.73
2022-07-13 03:25:05,71.84,17.72
2022-07-13 03:26:05,71.86,17.72
2022-07-13 03:27:05,71.96,17.73
2022-07-13 03:28:05,72.02,17.71
2022-07-13 03:29:05,71.99,17.71
2022-07-13 03:30:05,71.92,17.7
2022-07-13 03:31:05,72.13,17.7
2022-07-13 03:32:05,72.05,17.68
2022-07-13 03:33:05,71.97,17.67
2022-07-13 03:34:05,71.9,17.66
2022-07-13 03:35:05,71.88,17.65
2022-07-13 03:36:05,71.95,17.64
2022-07-13 03:37:05,72.08,17.63
2022-07-13 03:38:05,72.09,17.63
2022-07-13 03:39:05,72.09,17.62
2022-07-13 03:40:05,72.39,17.61
2022-07-13 03:41:05,72.27,17.59
2022-07-13 03:42:05,72.27,17.61
2022-07-13 03:43:05,72.28,17.58
2022-07-13 03:44:05,72.2,17.58
2022-07-13 03:45:05,72.26,17.56
2022-07-13 03:46:05,72.24,17.56
2022-07-13 03:47:05,72.27,17.56
2022-07-13 03:48:05,72.29,17.56
2022-07-13 03:49:05,72.47,17.54
2022-07-13 03:50:05,72.54,17.55
2022-07-13 03:51:05,72.36,17.53
2022-07-13 03:52:05,72.36,17.52
2022-07-13 03:53:05,72.2,17.52
2022-07-13 03:54:05,72.33,17.51
2022-07-13 03:55:05,72.32,17.51
2022-07-13 03:56:05,72.33,17.52
2022-07-13 03:57:05,72.26,17.5
2022-07-13 03:58:05,72.15,17.51
2022-07-13 03:59:05,72.24,17.48
2022-07-13 04:00:05,72.27,17.47
2022-07-13 04:01:05,72.22,17.47
2022-07-13 04:02:05,72.24,17.46
2022-07-13 04:03:05,72.27,17.46
2022-07-13 04:04:05,72.57,17.46
2022-07-13 04:05:05,72.24,17.45
2022-07-13 04:06:05,72.59,17.46
2022-07-13 04:07:05,72.65,17.44
2022-07-13 04:08:05,72.8,17.47
2022-07-13 04:09:05,72.69,17.45
2022-07-13 04:10:05,72.74,17.44
2022-07-13 04:11:05,72.65,17.45
2022-07-13 04:12:05,72.7,17.44
2022-07-13 04:13:05,72.93,17.44
2022-07-13 04:14:05,72.6,17.43
2022-07-13 04:15:05,72.55,17.42
2022-07-13 04:16:05,72.52,17.4
2022-07-13 04:17:05,72.58,17.4
2022-07-13 04:18:05,72.88,17.38
2022-07-13 04:19:05,72.8,17.37
2022-07-13 04:20:05,72.74,17.37
2022-07-13 04:21:05,72.81,17.34
2022-07-13 04:22:05,72.9,17.34
2022-07-13 04:23:05,72.81,17.33
2022-07-13 04:24:05,72.91,17.33
2022-07-13 04:25:05,72.97,17.33
2022-07-13 04:26:05,72.92,17.33
2022-07-13 04:27:05,72.93,17.33
2022-07-13 04:28:05,73.04,17.33
2022-07-13 04:29:05,72.96,17.32
2022-07-13 04:30:05,72.88,17.33
2022-07-13 04:31:05,72.98,17.3
2022-07-13 04:32:05,72.97,17.29
2022-07-13 04:33:05,73.29,17.29
2022-07-13 04:34:05,72.7,17.29
2022-07-13 04:35:05,72.84,17.29
2022-07-13 04:36:05,72.6,17.28
2022-07-13 04:37:05,72.92,17.3
2022-07-13 04:38:05,72.85,17.29
2022-07-13 04:39:05,72.77,17.3
2022-07-13 04:40:05,73.26,17.3
2022-07-13 04:41:05,73.09,17.29
2022-07-13 04:42:05,73.33,17.31
2022-07-13 04:43:05,73.19,17.31
2022-07-13 04:44:05,73.03,17.31
2022-07-13 04:45:05,73.15,17.3
2022-07-13 04:46:05,73.17,17.3
2022-07-13 04:47:05,73.03,17.29
2022-07-13 04:48:05,72.94,17.28
2022-07-13 04:49:05,72.95,17.28
2022-07-13 04:50:05,72.83,17.25
2022-07-13 04:51:05,72.94,17.23
2022-07-13 04:52:05,72.93,17.24
2022-07-13 04:53:05,72.95,17.2
2022-07-13 04:54:05,73.04,17.21
2022-07-13 04:55:05,73.07,17.2
2022-07-13 04:56:05,72.86,17.18
2022-07-13 04:57:05,72.81,17.17
2022-07-13 04:58:05,72.95,17.16
2022-07-13 04:59:05,73,17.13
2022-07-13 05:00:05,73.2,17.12
2022-07-13 05:01:05,73.25,17.09
2022-07-13 05:02:05,73.19,17.1
2022-07-13 05:03:05,73.47,17.08
2022-07-13 05:04:05,73.39,17.09
2022-07-13 05:05:05,73.34,17.08
2022-07-13 05:06:05,73.43,17.06
2022-07-13 05:07:05,73.41,17.04
2022-07-13 05:08:05,73.4,17.05
2022-07-13 05:09:05,73.4,17.01
2022-07-13 05:10:05,73.42,17.01
2022-07-13 05:11:05,73.44,17.01
2022-07-13 05:12:05,73.47,17
2022-07-13 05:13:05,73.64,17.01
2022-07-13 05:14:05,73.63,16.99
2022-07-13 05:15:05,73.66,16.97
2022-07-13 05:16:05,73.78,16.98
2022-07-13 05:17:05,73.52,16.9
2022-07-13 05:18:05,73.59,16.87
2022-07-13 05:19:05,73.65,16.86
2022-07-13 05:20:05,73.86,16.82
2022-07-13 05:21:05,74.01,16.8
2022-07-13 05:22:05,74.07,16.79
2022-07-13 05:23:05,73.99,16.77
2022-07-13 05:24:05,74.1,16.76
2022-07-13 05:25:05,74.06,16.76
2022-07-13 05:26:05,74.04,16.74
2022-07-13 05:27:05,74.02,16.73
2022-07-13 05:28:05,74.06,16.73
2022-07-13 05:29:05,74.05,16.72
2022-07-13 05:30:05,73.95,16.71
2022-07-13 05:31:05,74.07,16.72
2022-07-13 05:32:05,74.12,16.71
2022-07-13 05:33:05,74.06,16.69
2022-07-13 05:34:05,74.05,16.67
2022-07-13 05:35:05,74.12,16.67
2022-07-13 05:36:05,74.25,16.68
2022-07-13 05:37:05,74.21,16.69
2022-07-13 05:38:05,74.2,16.68
2022-07-13 05:39:05,74.24,16.67
2022-07-13 05:40:05,74.48,16.67
2022-07-13 05:41:05,74.49,16.66
2022-07-13 05:42:05,74.61,16.68
2022-07-13 05:43:05,74.55,16.68
2022-07-13 05:44:05,74.63,16.67
2022-07-13 05:45:05,74.67,16.65
2022-07-13 05:46:05,74.6,16.67
2022-07-13 05:47:05,74.84,16.65
2022-07-13 05:48:05,74.79,16.66
2022-07-13 05:49:05,74.7,16.66
2022-07-13 05:50:05,74.66,16.65
2022-07-13 05:51:05,74.82,16.64
2022-07-13 05:52:05,74.71,16.65
2022-07-13 05:53:05,74.54,16.65
2022-07-13 05:54:05,74.53,16.65
2022-07-13 05:55:05,74.51,16.64
2022-07-13 05:56:05,74.61,16.63
2022-07-13 05:57:05,74.53,16.63
2022-07-13 05:58:05,74.5,16.62
2022-07-13 05:59:05,74.43,16.61
2022-07-13 06:00:05,74.38,16.59
2022-07-13 06:01:05,74.4,16.58
2022-07-13 06:02:05,74.3,16.56
2022-07-13 06:03:05,74.35,16.55
2022-07-13 06:04:05,74.29,16.55
2022-07-13 06:05:05,74.25,16.55
2022-07-13 06:06:05,74.29,16.52
2022-07-13 06:07:05,74.31,16.51
2022-07-13 06:08:05,74.3,16.51
2022-07-13 06:09:05,74.28,16.5
2022-07-13 06:10:05,74.2,16.48
2022-07-13 06:11:05,74.22,16.47
2022-07-13 06:12:05,74.23,16.46
2022-07-13 06:13:05,74.24,16.44
2022-07-13 06:14:05,74.18,16.45
2022-07-13 06:15:05,74.17,16.43
2022-07-13 06:16:05,74.34,16.4
2022-07-13 06:17:05,74.31,16.38
2022-07-13 06:18:05,74.16,16.34
2022-07-13 06:19:05,74.14,16.35
2022-07-13 06:20:05,74.39,16.31
2022-07-13 06:21:05,74.47,16.31
2022-07-13 06:22:05,74.37,16.31
2022-07-13 06:23:05,74.31,16.31
2022-07-13 06:24:05,74.29,16.3
2022-07-13 06:25:05,74.27,16.3
2022-07-13 06:26:05,74.23,16.31
2022-07-13 06:27:05,74.27,16.28
2022-07-13 06:28:05,74.23,16.28
2022-07-13 06:29:05,74.27,16.26
2022-07-13 06:30:05,74.22,16.26
2022-07-13 06:31:05,74.31,16.28
2022-07-13 06:32:05,74.32,16.26
2022-07-13 06:33:05,74.27,16.25
2022-07-13 06:34:05,74.29,16.25
2022-07-13 06:35:05,74.29,16.26
2022-07-13 06:36:05,74.4,16.23
2022-07-13 06:37:05,74.42,16.25
2022-07-13 06:38:05,74.35,16.23
2022-07-13 06:39:05,74.3,16.23
2022-07-13 06:40:05,74.51,16.23
2022-07-13 06:41:05,74.59,16.21
2022-07-13 06:42:05,74.54,16.21
2022-07-13 06:43:05,74.52,16.22
2022-07-13 06:44:05,74.65,16.2
2022-07-13 06:45:05,74.53,16.2
2022-07-13 06:46:05,74.53,16.17
2022-07-13 06:47:05,74.65,16.16
2022-07-13 06:48:05,74.69,16.16
2022-07-13 06:49:05,74.69,16.13
2022-07-13 06:50:05,74.67,16.14
2022-07-13 06:51:05,74.7,16.14
2022-07-13 06:52:05,74.69,16.12
2022-07-13 06:53:05,74.64,16.11
2022-07-13 06:54:05,74.7,16.13
2022-07-13 06:55:05,74.69,16.11
2022-07-13 06:56:05,74.86,16.1
2022-07-13 06:57:05,75,16.11
2022-07-13 06:58:05,74.86,16.09
2022-07-13 06:59:05,74.85,16.08
2022-07-13 07:00:05,74.84,16.09
2022-07-13 07:01:05,74.74,16.08
2022-07-13 07:02:05,74.77,16.06
