entry_at,field1,field2
2022-07-12 23:36:25,45.9,25.85
2022-07-12 23:37:05,46.48,25.83
2022-07-12 23:37:45,46.24,25.83
2022-07-12 23:38:25,46,25.8
2022-07-12 23:39:05,46.1,25.82
2022-07-12 23:39:45,46.03,25.79
2022-07-12 23:40:25,46.22,25.79
2022-07-12 23:41:05,46.92,25.78
2022-07-12 23:41:45,46.08,25.77
2022-07-12 23:42:25,46.51,25.74
2022-07-12 23:43:05,47.15,25.73
2022-07-12 23:43:45,46.35,25.71
2022-07-12 23:44:25,46.28,25.7
2022-07-12 23:45:05,46.39,25.68
2022-07-12 23:45:45,46.04,25.65
2022-07-12 23:46:25,46.54,25.63
2022-07-12 23:47:05,46.47,25.59
2022-07-12 23:47:45,46.32,25.57
2022-07-12 23:48:25,46.14,25.55
2022-07-12 23:49:05,46.66,25.55
2022-07-12 23:49:45,46.21,25.52
2022-07-12 23:50:25,46.17,25.5
2022-07-12 23:51:05,46.16,25.49
2022-07-12 23:51:45,46,25.5
2022-07-12 23:52:25,46.16,25.45
2022-07-12 23:53:05,46.07,25.46
2022-07-12 23:53:45,46.86,25.44
2022-07-12 23:54:25,46.69,25.42
2022-07-12 23:55:05,46.59,25.37
2022-07-12 23:55:45,46.63,25.37
2022-07-12 23:56:25,46.52,25.38
2022-07-12 23:57:05,46.47,25.36
2022-07-12 23:57:45,46.78,25.35
2022-07-12 23:58:25,46.53,25.33
2022-07-12 23:59:05,46.6,25.31
2022-07-12 23:59:45,46.58,25.31
2022-07-13 00:00:25,46.65,25.29
2022-07-13 00:01:05,46.86,25.27
2022-07-13 00:01:45,46.57,25.26
2022-07-13 00:02:25,46.75,25.26
2022-07-13 00:03:05,46.74,25.23
2022-07-13 00:03:45,47.07,25.21
2022-07-13 00:04:25,47.22,25.19
2022-07-13 00:05:05,47.12,25.19
2022-07-13 00:05:45,46.97,25.16
2022-07-13 00:06:25,47.16,25.17
2022-07-13 00:07:05,46.82,25.14
2022-07-13 00:07:45,46.89,25.14
2022-07-13 00:08:25,46.61,25.12
2022-07-13 00:09:05,47.01,25.12
2022-07-13 00:09:45,47.35,25.12
2022-07-13 00:10:25,47.29,25.11
2022-07-13 00:11:05,47.46,25.06
2022-07-13 00:11:45,47.51,25.07
2022-07-13 00:12:25,47.33,25.03
2022-07-13 00:13:05,47.15,25.03
2022-07-13 00:13:45,47.56,25
2022-07-13 00:14:25,47.9,24.95
2022-07-13 00:15:05,47.84,24.95
2022-07-13 00:15:45,47.99,24.91
2022-07-13 00:16:25,48.23,24.9
2022-07-13 00:17:05,49.38,24.87
2022-07-13 00:17:45,49.22,24.84
2022-07-13 00:18:25,48.96,24.8
2022-07-13 00:19:05,49.68,24.8
2022-07-13 00:19:45,49.51,24.75
2022-07-13 00:20:25,49.7,24.73
2022-07-13 00:21:05,51.13,24.72
2022-07-13 00:21:45,50.2,24.68
2022-07-13 00:22:25,49.45,24.66
2022-07-13 00:23:05,51.36,24.6
2022-07-13 00:23:45,51.23,24.57
2022-07-13 00:24:25,49.59,24.53
2022-07-13 00:25:05,50.6,24.49
2022-07-13 00:25:45,50.82,24.47
2022-07-13 00:26:25,49.03,24.44
2022-07-13 00:27:05,49.38,24.44
2022-07-13 00:27:45,48.8,24.43
2022-07-13 00:28:25,49.04,24.43
2022-07-13 00:29:05,49.24,24.42
2022-07-13 00:29:45,49.63,24.42
2022-07-13 00:30:25,49.87,24.44
2022-07-13 00:31:05,49.18,24.4
2022-07-13 00:31:45,49.37,24.42
2022-07-13 00:32:25,50.24,24.41
2022-07-13 00:33:05,49.89,24.38
2022-07-13 00:33:45,50.13,24.36
2022-07-13 00:34:25,50.67,24.34
2022-07-13 00:35:05,49.79,24.29
2022-07-13 00:35:45,50.1,24.25
2022-07-13 00:36:25,50.03,24.24
2022-07-13 00:37:05,50.35,24.21
2022-07-13 00:37:45,50.93,24.21
2022-07-13 00:38:25,49.83,24.18
2022-07-13 00:39:05,50.62,24.16
2022-07-13 00:39:45,50.59,24.11
2022-07-13 00:40:25,49.81,24.1
2022-07-13 00:41:05,50.99,24.09
2022-07-13 00:41:45,51.97,24.07
2022-07-13 00:42:25,50.77,24.05
2022-07-13 00:43:05,50.98,24.03
2022-07-13 00:43:45,50.04,24.01
2022-07-13 00:44:25,50.36,24
2022-07-13 00:45:05,50.53,24.01
2022-07-13 00:45:45,50.22,23.99
2022-07-13 00:46:25,50.04,24
2022-07-13 00:47:05,49.87,23.96
2022-07-13 00:47:45,50.15,23.96
2022-07-13 00:48:25,50.66,23.95
2022-07-13 00:49:05,51.34,23.96
2022-07-13 00:49:45,51.39,23.91
2022-07-13 00:50:25,52.18,23.88
2022-07-13 00:51:05,51.71,23.87
2022-07-13 00:51:45,52.07,23.82
2022-07-13 00:52:25,51.63,23.79
2022-07-13 00:53:05,51.27,23.74
2022-07-13 00:53:45,51.69,23.67
2022-07-13 00:54:25,52.27,23.66
2022-07-13 00:55:05,52.51,23.62
2022-07-13 00:55:45,52.26,23.61
2022-07-13 00:56:25,52.15,23.56
2022-07-13 00:57:05,52.44,23.51
2022-07-13 00:57:45,52.14,23.46
2022-07-13 00:58:25,51.73,23.45
2022-07-13 00:59:05,51.66,23.41
2022-07-13 00:59:45,51.75,23.4
2022-07-13 01:00:25,52.19,23.38
2022-07-13 01:01:05,53.03,23.35
2022-07-13 01:01:45,52.97,23.35
2022-07-13 01:02:25,52.9,23.31
2022-07-13 01:03:05,53.06,23.29
2022-07-13 01:03:45,53.08,23.27
2022-07-13 01:04:25,52.26,23.25
2022-07-13 01:05:05,52.08,23.24
2022-07-13 01:05:45,51.99,23.23
2022-07-13 01:06:25,52.45,23.23
2022-07-13 01:07:05,52.79,23.23
2022-07-13 01:07:45,51.69,23.22
2022-07-13 01:08:25,52.41,23.21
2022-07-13 01:09:05,53.09,23.2
2022-07-13 01:09:45,51.75,23.18
2022-07-13 01:10:25,52.54,23.18
2022-07-13 01:11:05,52.29,23.16
2022-07-13 01:11:45,52.74,23.14
2022-07-13 01:12:25,51.98,23.14
2022-07-13 01:13:05,52.79,23.12
2022-07-13 01:13:45,52.83,23.11
2022-07-13 01:14:25,52.8,23.09
2022-07-13 01:15:05,52.9,23.09
2022-07-13 01:15:45,53.67,23.05
2022-07-13 01:16:25,53.4,23.05
2022-07-13 01:17:05,53.33,23.03
2022-07-13 01:17:45,53,23.01
2022-07-13 01:18:25,53.2,22.99
2022-07-13 01:19:05,53.07,22.97
2022-07-13 01:19:45,53.5,22.98
2022-07-13 01:20:25,53.45,22.95
2022-07-13 01:21:05,52.73,22.92
2022-07-13 01:21:45,53.14,22.89
2022-07-13 01:22:25,52.7,22.87
2022-07-13 01:23:05,52.89,22.87
2022-07-13 01:23:45,53.3,22.85
2022-07-13 01:24:25,53.39,22.85
2022-07-13 01:25:05,53.44,22.82
2022-07-13 01:25:45,52.85,22.8
2022-07-13 01:26:25,52.92,22.78
2022-07-13 01:27:05,52.99,22.78
2022-07-13 01:27:45,53.59,22.77
2022-07-13 01:28:25,53.38,22.74
2022-07-13 01:29:05,53.7,22.72
2022-07-13 01:29:45,53.65,22.7
2022-07-13 01:30:25,54.3,22.66
2022-07-13 01:31:05,54.71,22.64
2022-07-13 01:31:45,54.39,22.61
2022-07-13 01:32:25,54.63,22.59
2022-07-13 01:33:05,54.72,22.54
2022-07-13 01:33:45,54.89,22.47
2022-07-13 01:34:25,54.68,22.44
2022-07-13 01:35:05,55.05,22.4
2022-07-13 01:35:45,55.21,22.37
2022-07-13 01:36:25,55.14,22.36
2022-07-13 01:37:05,55.32,22.31
2022-07-13 01:37:45,55.66,22.27
2022-07-13 01:38:25,55.7,22.24
2022-07-13 01:39:05,55.7,22.22
2022-07-13 01:39:45,55.75,22.19
2022-07-13 01:40:25,55.84,22.15
2022-07-13 01:41:05,56.13,22.15
2022-07-13 01:41:45,55.91,22.11
2022-07-13 01:42:25,55.61,22.09
2022-07-13 01:43:05,56.08,22.06
2022-07-13 01:43:45,55.9,22.05
2022-07-13 01:44:25,56.06,22.04
2022-07-13 01:45:05,56.39,22.01
2022-07-13 01:45:45,56.21,22
2022-07-13 01:46:25,56.69,22
2022-07-13 01:47:05,55.42,21.98
2022-07-13 01:47:45,55.61,21.96
2022-07-13 01:48:25,55.92,21.96
2022-07-13 01:49:05,56.08,21.95
2022-07-13 01:49:45,56.03,21.92
2022-07-13 01:50:25,56.29,21.9
2022-07-13 01:51:05,56,21.89
2022-07-13 01:51:45,55.93,21.87
2022-07-13 01:52:25,56.05,21.87
2022-07-13 01:53:05,56.12,21.83
2022-07-13 01:53:45,56.01,21.82
2022-07-13 01:54:25,56.09,21.81
2022-07-13 01:55:05,56.22,21.82
2022-07-13 01:55:45,55.99,21.82
2022-07-13 01:56:25,56.4,21.81
2022-07-13 01:57:05,55.49,21.83
2022-07-13 01:57:45,56.26,21.83
2022-07-13 01:58:25,55.83,21.84
2022-07-13 01:59:05,56.34,21.84
2022-07-13 01:59:45,56.33,21.83
2022-07-13 02:00:25,56.63,21.84
2022-07-13 02:01:05,54.92,21.82
2022-07-13 02:01:45,55.36,21.83
2022-07-13 02:02:25,55.87,21.84
2022-07-13 02:03:05,55.41,21.86
2022-07-13 02:03:45,55.35,21.88
2022-07-13 02:04:25,55.93,21.93
2022-07-13 02:05:05,55.24,21.94
2022-07-13 02:05:45,55.45,21.96
2022-07-13 02:06:25,55.71,21.94
2022-07-13 02:07:05,55.09,21.95
2022-07-13 02:07:45,54.6,21.94
2022-07-13 02:08:25,55.13,21.94
2022-07-13 02:09:05,55.4,21.95
2022-07-13 02:09:45,54.56,21.95
2022-07-13 02:10:25,54.72,21.95
2022-07-13 02:11:05,54.81,21.93
2022-07-13 02:11:45,55.22,21.93
2022-07-13 02:12:25,55.62,21.89
2022-07-13 02:13:05,55.63,21.88
2022-07-13 02:13:45,55.87,21.82
2022-07-13 02:14:25,56.16,21.79
2022-07-13 02:15:05,56.77,21.76
2022-07-13 02:15:45,56.47,21.75
2022-07-13 02:16:25,56.44,21.72
2022-07-13 02:17:05,56.61,21.7
2022-07-13 02:17:45,56.94,21.69
2022-07-13 02:18:25,56.37,21.65
2022-07-13 02:19:05,56.05,21.63
2022-07-13 02:19:45,57.38,21.62
2022-07-13 02:20:25,57.95,21.62
2022-07-13 02:21:05,58.42,21.61
2022-07-13 02:21:45,58.14,21.58
2022-07-13 02:22:25,58.46,21.55
2022-07-13 02:23:05,58.37,21.53
2022-07-13 02:23:45,58.23,21.48
2022-07-13 02:24:25,58.23,21.46
2022-07-13 02:25:05,58.48,21.42
2022-07-13 02:25:45,59.37,21.38
2022-07-13 02:26:25,59.42,21.36
2022-07-13 02:27:05,59.49,21.36
2022-07-13 02:27:45,59.76,21.31
2022-07-13 02:28:25,60.25,21.29
2022-07-13 02:29:05,60.42,21.28
2022-07-13 02:29:45,60.57,21.26
2022-07-13 02:30:25,60.47,21.22
2022-07-13 02:31:05,59.3,21.18
2022-07-13 02:31:45,59.24,21.15
2022-07-13 02:32:25,59.56,21.14
2022-07-13 02:33:05,59.17,21.13
2022-07-13 02:33:45,59.77,21.09
2022-07-13 02:34:25,60.27,21.05
2022-07-13 02:35:05,59.56,21.02
2022-07-13 02:35:45,59.51,20.98
2022-07-13 02:36:25,59.72,20.97
2022-07-13 02:37:05,59.89,20.96
2022-07-13 02:37:45,60.51,20.93
2022-07-13 02:38:25,59.93,20.93
2022-07-13 02:39:05,59.78,20.91
2022-07-13 02:39:45,59.71,20.88
2022-07-13 02:40:25,59.75,20.85
2022-07-13 02:41:05,59.57,20.81
2022-07-13 02:41:45,59.47,20.81
2022-07-13 02:42:25,59.58,20.77
2022-07-13 02:43:05,59.61,20.75
2022-07-13 02:43:45,60.31,20.75
2022-07-13 02:44:25,60.68,20.72
2022-07-13 02:45:05,61.14,20.71
2022-07-13 02:45:45,60.66,20.7
2022-07-13 02:46:25,60.94,20.68
2022-07-13 02:47:05,61.17,20.67
2022-07-13 02:47:45,60.82,20.64
2022-07-13 02:48:25,60.33,20.59
2022-07-13 02:49:05,60.55,20.58
2022-07-13 02:49:45,60.46,20.56
2022-07-13 02:50:25,60.94,20.56
2022-07-13 02:51:05,60.46,20.52
2022-07-13 02:51:45,60.21,20.52
2022-07-13 02:52:25,60.28,20.5
2022-07-13 02:53:05,60.39,20.48
2022-07-13 02:53:45,61,20.45
2022-07-13 02:54:25,60.91,20.45
2022-07-13 02:55:05,61.38,20.44
2022-07-13 02:55:45,61.45,20.43
2022-07-13 02:56:25,61.04,20.4
2022-07-13 02:57:05,60.91,20.4
2022-07-13 02:57:45,60.93,20.38
2022-07-13 02:58:25,60.74,20.36
2022-07-13 02:59:05,60.79,20.33
2022-07-13 02:59:45,61.07,20.35
2022-07-13 03:00:25,61.09,20.33
2022-07-13 03:01:05,60.81,20.3
2022-07-13 03:01:45,60.97,20.3
2022-07-13 03:02:25,60.98,20.29
2022-07-13 03:03:05,60.67,20.29
2022-07-13 03:03:45,61.05,20.27
2022-07-13 03:04:25,61.43,20.26
2022-07-13 03:05:05,61.35,20.26
2022-07-13 03:05:45,61.31,20.25
2022-07-13 03:06:25,61.73,20.24
2022-07-13 03:07:05,61.83,20.24
2022-07-13 03:07:45,61.44,20.23
2022-07-13 03:08:25,61.53,20.23
2022-07-13 03:09:05,61.95,20.21
2022-07-13 03:09:45,61.65,20.22
2022-07-13 03:10:25,61.18,20.22
2022-07-13 03:11:05,61.32,20.19
2022-07-13 03:11:45,61.58,20.2
2022-07-13 03:12:25,61.27,20.19
2022-07-13 03:13:05,61.22,20.17
2022-07-13 03:13:45,61.04,20.16
2022-07-13 03:14:25,61.45,20.15
2022-07-13 03:15:05,61.49,20.14
2022-07-13 03:15:45,61.91,20.11
2022-07-13 03:16:25,62.41,20.12
2022-07-13 03:17:05,62.54,20.13
2022-07-13 03:17:45,62.26,20.11
2022-07-13 03:18:25,61.89,20.1
2022-07-13 03:19:05,61.72,20.08
2022-07-13 03:19:45,61.68,20.05
2022-07-13 03:20:25,61.66,20.05
2022-07-13 03:21:05,61.56,20.04
2022-07-13 03:21:45,61.5,20.03
2022-07-13 03:22:25,61.68,20.01
2022-07-13 03:23:05,61.65,20.02
2022-07-13 03:23:45,61.88,20.01
2022-07-13 03:24:25,61.76,19.98
2022-07-13 03:25:05,62.22,19.99
2022-07-13 03:25:45,62.41,19.96
2022-07-13 03:26:25,62.92,19.96
2022-07-13 03:27:05,63.03,19.95
2022-07-13 03:27:45,62.7,19.94
2022-07-13 03:28:25,62.54,19.95
2022-07-13 03:29:05,62.9,19.92
2022-07-13 03:29:45,63.08,19.9
2022-07-13 03:30:25,62.72,19.88
2022-07-13 03:31:05,62.59,19.87
2022-07-13 03:31:45,62.21,19.88
2022-07-13 03:32:25,62.13,19.85
2022-07-13 03:33:05,62.31,19.83
2022-07-13 03:33:45,62.34,19.81
2022-07-13 03:34:25,62.15,19.81
2022-07-13 03:35:05,62.34,19.82
2022-07-13 03:35:45,62.21,19.79
2022-07-13 03:36:25,65.28,19.3
2022-07-13 03:37:05,65.26,19.3
2022-07-13 03:37:45,65.55,19.31
2022-07-13 03:38:25,65.46,19.3
2022-07-13 03:39:05,64.86,19.3
2022-07-13 03:39:45,65.19,19.32
2022-07-13 03:40:25,65.25,19.29
2022-07-13 03:41:05,65.39,19.3
2022-07-13 03:41:45,65.33,19.29
2022-07-13 03:42:25,65.17,19.3
2022-07-13 03:43:05,65.25,19.3
2022-07-13 03:43:45,65.52,19.3
2022-07-13 03:44:25,64.59,19.29
2022-07-13 03:45:05,64.84,19.29
2022-07-13 03:45:45,65.02,19.29
2022-07-13 03:46:25,65.14,19.28
2022-07-13 03:47:05,65.01,19.27
2022-07-13 03:47:45,65.24,19.27
2022-07-13 03:48:25,65.7,19.23
2022-07-13 03:49:05,65.44,19.22
2022-07-13 03:49:45,65.55,19.22
2022-07-13 03:50:25,65.64,19.19
2022-07-13 03:51:05,65.56,19.18
2022-07-13 03:51:45,65.68,19.17
2022-07-13 03:52:25,65.73,19.14
2022-07-13 03:53:05,65.59,19.12
2022-07-13 03:53:45,65.84,19.11
2022-07-13 03:54:25,65.89,19.11
2022-07-13 03:55:05,65.94,19.11
2022-07-13 03:55:45,65.93,19.08
2022-07-13 03:56:25,66.2,19.07
2022-07-13 03:57:05,66.25,19.08
2022-07-13 03:57:45,66.32,19.04
2022-07-13 03:58:25,66.6,19.05
2022-07-13 03:59:05,66.65,19.02
2022-07-13 03:59:45,66.6,19.02
2022-07-13 04:00:25,66.47,18.99
2022-07-13 04:01:05,66.68,19.01
2022-07-13 04:01:45,66.72,18.97
2022-07-13 04:02:25,66.55,18.97
2022-07-13 04:03:05,66.17,18.97
2022-07-13 04:03:45,66.37,18.94
2022-07-13 04:04:25,65.94,18.94
2022-07-13 04:05:05,66.15,18.93
2022-07-13 04:05:45,66.23,18.92
2022-07-13 04:06:25,66.62,18.91
2022-07-13 04:07:05,66.57,18.89
2022-07-13 04:07:45,66.66,18.87
2022-07-13 04:08:25,66.56,18.87
2022-07-13 04:09:05,66.57,18.86
2022-07-13 04:09:45,66.88,18.84
2022-07-13 04:10:25,66.87,18.82
2022-07-13 04:11:05,66.8,18.8
2022-07-13 04:11:45,66.73,18.76
2022-07-13 04:12:25,66.79,18.75
2022-07-13 04:13:05,66.78,18.74
2022-07-13 04:13:45,66.94,18.72
2022-07-13 04:14:25,67.26,18.71
2022-07-13 04:15:05,67.23,18.71
2022-07-13 04:15:45,67.33,18.68
2022-07-13 04:16:25,67.52,18.69
2022-07-13 04:17:05,67.27,18.67
2022-07-13 04:17:45,67.4,18.65
2022-07-13 04:18:25,67.31,18.64
2022-07-13 04:19:05,67.68,18.62
2022-07-13 04:19:45,67.58,18.6
2022-07-13 04:20:25,67.62,18.6
2022-07-13 04:21:05,67.89,18.57
2022-07-13 04:21:45,67.85,18.56
2022-07-13 04:22:25,67.97,18.58
2022-07-13 04:23:05,68.83,18.09
2022-07-13 04:23:45,68.67,18.06
2022-07-13 04:24:25,68.74,18.08
2022-07-13 04:25:05,68.75,18.07
2022-07-13 04:25:45,68.83,18.06
2022-07-13 04:26:25,68.9,18.06
2022-07-13 04:27:05,68.73,18.04
2022-07-13 04:27:45,68.78,18.03
2022-07-13 04:28:25,68.85,18.04
2022-07-13 04:29:05,69.07,18.02
2022-07-13 04:29:45,69.22,18.01
2022-07-13 04:30:25,69.42,18.01
2022-07-13 04:31:05,69.48,18
2022-07-13 04:31:45,69.48,17.99
2022-07-13 04:32:25,69.61,17.98
2022-07-13 04:33:05,69.38,17.97
2022-07-13 04:33:45,69.5,17.97
2022-07-13 04:34:25,69.48,17.96
2022-07-13 04:35:05,69.61,17.94
2022-07-13 04:35:45,69.81,17.94
2022-07-13 04:36:25,69.97,17.92
2022-07-13 04:37:05,70.35,17.9
2022-07-13 04:37:45,70.3,17.87
2022-07-13 04:38:25,70.25,17.87
2022-07-13 04:39:05,70.51,17.86
2022-07-13 04:39:45,70.72,17.84
2022-07-13 04:40:25,70.98,17.83
2022-07-13 04:41:05,71.04,17.81
2022-07-13 04:41:45,70.97,17.81
2022-07-13 04:42:25,71.04,17.79
2022-07-13 04:43:05,74.04,17.15
2022-07-13 04:43:45,74.11,17.14
2022-07-13 04:44:25,74.07,17.14
2022-07-13 04:45:05,74.09,17.12
2022-07-13 04:45:45,74.27,17.12
2022-07-13 04:46:25,74.38,17.11
2022-07-13 04:47:05,74.46,17.12
2022-07-13 04:47:45,74.42,17.1
2022-07-13 04:48:25,74.49,17.09
2022-07-13 04:49:05,74.48,17.08
2022-07-13 04:49:45,74.44,17.05
2022-07-13 04:50:25,74.53,17.04
2022-07-13 04:51:05,74.67,17.03
2022-07-13 04:51:45,74.82,17.03
2022-07-13 04:52:25,74.88,17.01
2022-07-13 04:53:05,74.92,17.01
2022-07-13 04:53:45,74.91,17
2022-07-13 04:54:25,75.02,16.97
2022-07-13 04:55:05,75.13,16.97
2022-07-13 04:55:45,75.08,16.94
2022-07-13 04:56:25,75.16,16.92
2022-07-13 04:57:05,75.09,16.92
2022-07-13 04:57:45,75.32,16.9
2022-07-13 04:58:25,75.32,16.87
2022-07-13 04:59:05,75.44,16.88
2022-07-13 04:59:45,75.34,16.87
2022-07-13 05:00:25,75.46,16.87
2022-07-13 05:01:05,75.79,16.85
2022-07-13 05:01:45,75.81,16.84
2022-07-13 05:02:25,76.09,16.84
2022-07-13 05:03:05,76.11,16.84
2022-07-13 05:03:45,76.2,16.82
2022-07-13 05:04:25,76.22,16.82
2022-07-13 05:05:05,76.27,16.82
2022-07-13 05:05:45,76.29,16.81
2022-07-13 05:06:25,76.28,16.82
2022-07-13 05:07:05,76.26,16.81
2022-07-13 05:07:45,76.39,16.8
2022-07-13 05:08:25,76.59,16.81
2022-07-13 05:09:05,76.44,16.79
2022-07-13 05:09:45,76.44,16.78
2022-07-13 05:10:25,76.51,16.78
2022-07-13 05:11:05,76.43,16.78
2022-07-13 05:11:45,76.66,16.79
2022-07-13 05:12:25,76.88,16.78
2022-07-13 05:13:05,87.97,16.06
2022-07-13 05:13:45,88.07,16.06
2022-07-13 05:14:25,88.21,16.05
2022-07-13 05:15:05,88.34,16.04
2022-07-13 05:15:45,88.44,16.03
2022-07-13 05:16:25,88.56,16.04
2022-07-13 05:17:05,88.66,16.03
2022-07-13 05:17:45,88.7,16.03
2022-07-13 05:18:25,88.8,16.01
2022-07-13 05:19:05,88.79,15.99
2022-07-13 05:19:45,88.88,16.01
2022-07-13 05:20:25,89.06,16
2022-07-13 05:21:05,89.17,16
2022-07-13 05:21:45,89.29,15.98
2022-07-13 05:22:25,89.28,15.97
2022-07-13 05:23:05,89.44,15.95
2022-07-13 05:23:45,89.56,15.97
2022-07-13 05:24:25,89.56,15.96
2022-07-13 05:25:05,89.67,15.95
2022-07-13 05:25:45,89.77,15.95
2022-07-13 05:26:25,89.85,15.94
2022-07-13 05:27:05,90.1,15.94
2022-07-13 05:27:45,90.26,15.95
2022-07-13 05:28:25,90.36,15.95
2022-07-13 05:29:05,90.44,15.94
2022-07-13 05:29:45,90.43,15.94
2022-07-13 05:30:25,90.45,15.93
2022-07-13 05:31:05,90.63,15.92
2022-07-13 05:31:45,90.85,15.92
2022-07-13 05:32:25,90.95,15.91
2022-07-13 05:33:05,91.05,15.89
2022-07-13 05:33:45,91.2,15.89
2022-07-13 05:34:25,91.28,15.88
2022-07-13 05:35:05,91.54,15.9
2022-07-13 05:35:45,91.59,15.9
2022-07-13 05:36:25,91.7,15.89
2022-07-13 05:37:05,91.71,15.89
2022-07-13 05:37:45,91.81,15.89
2022-07-13 05:38:25,91.93,15.9
2022-07-13 05:39:05,92.19,15.9
2022-07-13 05:39:45,92.17,15.9
2022-07-13 05:40:25,92.27,15.9
2022-07-13 05:41:05,92.36,15.89
2022-07-13 05:41:45,92.38,15.89
2022-07-13 05:42:25,92.44,15.9
2022-07-13 05:43:05,92.7,15.88
2022-07-13 05:43:45,92.87,15.9
2022-07-13 05:44:25,92.85,15.88
2022-07-13 05:45:05,93.08,15.88
2022-07-13 05:45:45,92.96,15.88
2022-07-13 05:46:25,93,15.88
2022-07-13 05:47:05,93.22,15.88
2022-07-13 05:47:45,93.34,15.9
2022-07-13 05:48:25,93.35,15.88
2022-07-13 05:49:05,93.47,15.88
2022-07-13 05:49:45,93.54,15.88
2022-07-13 05:50:25,93.47,15.89
2022-07-13 05:51:05,93.38,15.87
2022-07-13 05:51:45,93.52,15.87
2022-07-13 05:52:25,93.73,15.86
2022-07-13 05:53:05,93.79,15.86
2022-07-13 05:53:45,93.84,15.83
2022-07-13 05:54:25,93.97,15.86
2022-07-13 05:55:05,94.16,15.84
2022-07-13 05:55:45,94.31,15.83
2022-07-13 05:56:25,94.4,15.84
2022-07-13 05:57:05,94.62,15.82
2022-07-13 05:57:45,94.7,15.83
2022-07-13 05:58:25,94.77,15.82
2022-07-13 05:59:05,94.88,15.8
2022-07-13 05:59:45,94.89,15.82
2022-07-13 06:00:25,94.99,15.8
2022-07-13 06:01:05,95.12,15.81
2022-07-13 06:01:45,95.1,15.81
2022-07-13 06:02:25,95.13,15.79
2022-07-13 06:03:05,95.18,15.78
2022-07-13 06:03:45,95.29,15.77
2022-07-13 06:04:25,95.3,15.76
2022-07-13 06:05:05,95.38,15.74
2022-07-13 06:05:45,95.67,15.73
2022-07-13 06:06:25,95.72,15.71
2022-07-13 06:07:05,95.81,15.71
2022-07-13 06:07:45,95.87,15.7
2022-07-13 06:08:25,96,15.69
2022-07-13 06:09:05,96.24,15.69
2022-07-13 06:09:45,96.44,15.68
2022-07-13 06:10:25,96.49,15.69
2022-07-13 06:11:05,96.63,15.68
2022-07-13 06:11:45,96.83,15.67
2022-07-13 06:12:25,97,15.66
2022-07-13 06:13:05,97.04,15.64
2022-07-13 06:13:45,97.24,15.65
2022-07-13 06:14:25,97.42,15.64
2022-07-13 06:15:05,97.49,15.64
2022-07-13 06:15:45,97.6,15.61
2022-07-13 06:16:25,97.58,15.59
2022-07-13 06:17:05,97.71,15.61
2022-07-13 06:17:45,97.89,15.59
2022-07-13 06:18:25,98.12,15.58
2022-07-13 06:19:05,98.46,15.58
2022-07-13 06:19:45,98.53,15.57
2022-07-13 06:20:25,98.7,15.58
2022-07-13 06:21:05,98.9,15.57
2022-07-13 06:21:45,99.02,15.55
2022-07-13 06:22:25,99.08,15.56
2022-07-13 06:23:05,99.14,15.56
2022-07-13 06:23:45,99.17,15.54
2022-07-13 06:24:25,99.21,15.55
2022-07-13 06:25:05,99.29,15.53
2022-07-13 06:25:45,99.42,15.53
2022-07-13 06:26:25,99.46,15.53
2022-07-13 06:27:05,99.55,15.52
2022-07-13 06:27:45,99.7,15.52
2022-07-13 06:28:25,99.91,15.52
2022-07-13 06:29:05,99.98,15.51
2022-07-13 06:29:45,100,15.51
2022-07-13 06:30:25,100,15.45
2022-07-13 06:31:05,100,15.43
2022-07-13 06:31:45,100,15.35
2022-07-13 06:32:25,100,15.36
2022-07-13 06:33:05,100,15.37
2022-07-13 06:33:45,100,15.4
2022-07-13 06:34:25,100,15.38
2022-07-13 06:35:05,100,15.39
2022-07-13 06:35:45,100,15.41
2022-07-13 06:36:25,100,15.42
2022-07-13 06:37:05,100,15.44
2022-07-13 06:37:45,100,15.46
2022-07-13 06:38:25,100,15.47
2022-07-13 06:39:05,100,15.49
2022-07-13 06:39:45,100,15.5
2022-07-13 06:40:25,100,15.52
2022-07-13 06:41:05,100,15.54
2022-07-13 06:41:45,100,15.56
2022-07-13 06:42:25,100,15.57
2022-07-13 06:43:05,100,15.59
2022-07-13 06:43:45,100,15.58
2022-07-13 06:44:25,100,15.62
2022-07-13 06:45:05,100,15.66
2022-07-13 06:45:45,100,15.68
2022-07-13 06:46:25,100,15.7
2022-07-13 06:47:05,100,15.73
2022-07-13 06:47:45,100,15.75
2022-07-13 06:48:25,100,15.76
2022-07-13 06:49:05,100,15.77
2022-07-13 06:49:45,100,15.8
2022-07-13 06:50:25,100,15.83
2022-07-13 06:51:05,100,15.82
2022-07-13 06:51:45,100,15.84
2022-07-13 06:52:25,100,15.85
2022-07-13 06:53:05,100,15.86
2022-07-13 06:53:45,100,15.87
2022-07-13 06:54:25,100,15.88
2022-07-13 06:55:05,100,15.9
2022-07-13 06:55:45,100,15.92
2022-07-13 06:56:25,100,15.94
2022-07-13 06:57:05,100,15.93
2022-07-13 06:57:45,100,15.95
2022-07-13 06:58:25,100,15.97
2022-07-13 06:59:05,100,15.96
2022-07-13 06:59:45,100,15.99
2022-07-13 07:00:25,100,16.01
2022-07-13 07:01:05,100,16.02
2022-07-13 07:01:45,100,16.03
2022-07-13 07:02:25,100,16.04
2022-07-13 07:03:05,100,16.05
2022-07-13 07:03:45,100,16.06
